FIPS,County,State,Population,Percent Age 0-29,Percent Age 30-59,Percent Age 60+,Percent Male,Percent White,Percent Black,Percent Native American,Percent Asian,Percent Pacific Islander,Percent Hispanic,Percent Poverty,Median Household Income,Percent Uninsured,Percent Unemployed,Percent Renters,Percent Housing Insecurity,Percent Owners Housing Insecurity,Percent Renters Housing Insecurity,"Developed, High Intensity (HID)","Developed, Medium Intensity (MID)","Developed, Low Intensity (LID)","Developed, Open Space (OSD)",Cultivated Crops (CRP),Pasture/Hay (PAS),Grassland (GRS),Deciduous Forest (DFO),Evergreen Forest (EFO),Mixed Forest (MFO),Scrub/Shrub (SHB),Woody Wetland (WDW),Emergent Herbaceous Wetland (EHW),Barren Land (BRN),Open Water (WTR),Perennial Snow/Ice (PIS),Percent Area Developed,Percent Area Agriculture,Percent Area Undeveloped,Total Area,Avg Winter Temperature,Avg Spring Temperature,Avg Summer Temperature,Avg Autumn Temperature,Winter Precipitation,Spring Precipitation,Summer Precipitation,Autumn Precipitation,Avg Annual Temperature,Annual Precipitation,"HIV Prevalence (per 100,000)",Diabetes Percentage,Adult Smoking Percentage,Excessive Drinking Percentage,Food Insecurity Percentage,Enrolled in Medicare,Population Density,Reported CKD Prevalence (%),Medicare Beneficiaries with CKD Percentage
51181,Surry,Virginia,-0.3021016425533123,-1.6083814306075936,0.5706776012057032,1.197563179631886,-0.19679178918182683,-1.8622236740927383,2.1696409800088086,-0.24965354323168734,-0.37732485947986594,-0.15160445788716806,-0.5063438435191376,-0.44695940505150283,0.2297520247445212,-0.592240145460973,-0.39603058362579246,-0.3397792124469868,-0.011974914209006263,0.7487877152543642,-0.8948453777814412,-0.2653196411618241,-0.4171951116331544,-0.46121831895850607,-0.37342193453871136,-0.125345815155388,-0.7944067738324874,-0.17321580062327244,-0.6620198783665371,1.1068093024629573,1.163045920469241,-0.24806593937306248,0.9790377731000282,0.11180089036800125,-0.23367733358037954,0.4494361107103208,-0.08602139992103093,-0.4414020974631316,-0.48287565911565083,0.6600296151532834,-0.5088887804173979,0.6019330445924187,0.7767802976273495,0.6893579579467677,0.6709022584042957,0.11203789203464438,-0.13132782343342705,1.2855304870905186,-0.031753803070287676,0.6934117145263657,0.43920309489439724,0.6128651561330942,0.9063797258207039,0.1252848061763878,-0.588328603623195,-0.8700227880212664,-0.34422874509498114,-0.06656017730343679,0.9900528873640676,0.4531872324957914
51183,Sussex,Virginia,-0.2882279845376187,-0.5305320299518478,1.5719109756257301,-0.29407042902496594,4.313263256781216,-2.7910217000678967,3.139732558588985,-0.2771780340897306,-0.4339168218922638,-0.6230915826598179,-0.46583384929079374,1.2222699881757704,-0.7267855984032674,-0.3373256079392697,0.388737997919678,0.3006709636055844,0.19957899844790883,0.5336912530830944,-0.3434101401329767,-0.2686483219267303,-0.36652366752077736,-0.41402057789122165,-0.3831493156571948,-0.2270721586797046,-0.7907459555346105,-0.0956513481729369,-0.7508729288277816,2.15740909440164,0.36873715755566955,-0.11562279746765078,1.1938419391786057,-0.17715181329037602,-0.08756491664945411,-0.37993312098338594,-0.08602139992103093,-0.41329826922924123,-0.5813815410544135,0.743665748783656,-0.3729823168785988,0.6019330445924187,0.7344041807583315,0.6401775574893755,0.6251930675679653,0.13471168275558792,-0.044706558178964566,1.265149558169033,0.21450679865132233,0.6628575040396574,0.5285063501813637,1.7549954287598966,1.335816288604004,0.36520561336800217,-0.588328603623195,-0.8700227880212664,-0.32905050441455624,-0.06615275748483082,0.5863407523946188,0.6776305395470127
51185,Tazewell,Virginia,-0.20201624771052243,-0.8725816203930473,0.06885498278289465,0.7696015550358655,-0.2118089829187992,0.6020012667900205,-0.45954871731913777,-0.33906437660782623,-0.4051803788020382,-0.6213840270512446,-0.6205414284584608,1.2394785386214122,-0.8307794627067406,-0.2784991762034896,0.24605280127504683,-0.3610305385090767,-0.8152867385908084,-0.30064901057751664,-1.3302355538568427,-0.15583520425975522,-0.060020001020047876,-0.04301204686064689,-0.1604931915208299,-0.8174030214018562,0.7904423393457055,-0.4719132380850144,2.3181110804545124,-0.3743872194238323,-0.23806753707994022,-0.3721771520588217,-0.6103457309531892,-0.38717799291766786,-0.08654833400032103,-0.4227417528944932,-0.08602139992103093,-0.10927800806737437,-0.4471726823550569,0.4819295482647195,-0.35289160192447677,0.10002661251382265,-0.1237121858392854,-0.9335952571471879,-0.1975723674859861,0.6615438789186878,-0.010903137591857235,-0.2726841695430643,0.1401155752145858,-0.2037710115833471,0.2487311168347828,-0.559995078985909,0.04750660025410388,0.6051264205596165,-0.29066115429087425,0.4907891250823656,-0.15198350678508693,-0.054551529802896216,1.5899905294405083,0.6501806386846328
51187,Warren,Virginia,-0.20327855436130646,-0.09256000951517843,1.112747956112783,-0.4688943095255255,-0.0927182386213649,0.4140264502067919,-0.2901778299247431,-0.23853636868401717,-0.00915938514776726,-0.1995063536068612,-0.3219924145952879,-0.8255475148556282,0.9717122090720739,-0.3373256079392697,-0.8240861735596857,-0.6316251375820349,-0.1169132283787363,-0.15033898352649,0.5573748651900433,-0.10336887151415224,-0.15799456073450588,0.017906478846445372,1.2593146426067614,-0.8053209094713465,0.9111184016181286,-0.49784587147495574,1.485441422965867,-0.5020036843588269,1.471521876388606,-0.43581905715412184,-0.6174760766495557,-0.40222960628259385,-0.21429678368615718,-0.30271563738789736,-0.08602139992103093,0.279978024865991,-0.380672245167225,0.24922180796270954,-0.5783127001791767,-0.011508150170309747,0.11995048615756844,-0.22867618392456057,-0.04901749726791112,-0.12670378673293753,0.04191470707549792,-0.18004358353631145,-0.7910573250452512,-0.023223404161887774,-0.3002028789501363,0.008509227119808753,-0.38192996252919614,-0.354556808206841,0.007006295041446424,-0.8700227880212664,-0.23013928123817476,-0.0321819914539765,-0.05104397289787343,0.4531872324957914
51191,Washington,Virginia,-0.16351735925447605,-1.0575474487963288,0.26721274241539816,0.8412213373909635,-0.3296925168674265,0.7148034828187306,-0.5867889605682888,-0.3445198140205731,-0.4391810091046198,-0.5177889666526754,-0.5848808217538173,-0.37812520326893484,-0.22891926322630932,-0.23928155504630408,-0.46737318194810806,-0.4410163672395705,-0.7665654802472037,-0.6380820178312008,-0.5940589253237059,-0.11943548715071373,-0.16696664817247756,-0.06314358532189553,0.18856133928659538,-0.8063857119615131,1.640285083104902,-0.4994576216713991,1.81666009201639,-0.5686461947825292,0.023161233303715376,-0.40764965675421994,-0.6086615086510989,-0.39131546726459826,-0.20834326357308136,-0.3775018031600338,-0.08602139992103093,-0.04560111129488819,-0.05178384631500726,0.07003283771088806,-0.31842165399170047,0.30716260035578313,0.17292063224384108,-0.523758586668916,0.1223919683683287,0.8882817861281233,-0.245414367914914,0.3720943090639356,0.22220244245512247,0.09343812678736334,0.5228858655828835,-0.5651167394012758,-0.38192996252919614,-0.1146360010152266,-0.29066115429087425,0.2186267424616392,-0.09546280782715463,-0.05102970625159775,0.3492036530790871,-0.365465693223411
51193,Westmoreland,Virginia,-0.26814822955438145,-1.031102491455827,-0.8190909845365032,1.3578564727943312,-0.5695586798650685,-0.9319640611390876,1.1551498394818498,-0.16839057235135185,-0.20810953578541252,0.052010719590031326,-0.20798204374836748,0.2413826127741769,-0.05744951205134156,-0.21967274446771134,-0.32468798530347687,-0.19502052068037293,1.67256518556563,1.7403294980791169,1.8467265036191263,-0.24250792087488154,-0.34468195985972716,-0.304236199091685,0.3907953120526021,0.07110759563663827,-0.6458897394468427,-0.4098671513109121,-0.4794074101030031,-0.0972467045034847,2.864420513649545,-0.3729880202013607,0.6538301888900426,0.02565409321027994,-0.18248978615707245,0.4167131430963221,-0.08602139992103093,-0.15268980743447264,-0.22224093292679034,0.2819884946434623,-0.5518328697948707,0.2991958315926307,0.5013355379787315,0.5909971570319834,0.4537836019317255,-0.12937129152363697,-0.6616189838936728,0.31465714573974873,-0.6217531613616444,0.44620037513390665,-0.30145187552757613,-0.0017340937109248996,0.47694316303740386,-0.1146360010152266,-0.29066115429087425,-0.59786040540054,-0.2813073577120115,-0.05597179338584702,0.4539603392093699,-0.29118949088991325
51195,Wise,Virginia,-0.21142350748388272,-0.3121443660715867,0.6654398405018471,-0.043828185498120016,0.9280198303744103,0.45375885233551294,-0.28678685718919894,-0.3438451021915405,-0.47450303214997974,-0.6456313646258901,-0.6133386575727726,1.0157673828280662,-0.916377052664781,-0.10201988099615492,0.4600805962419936,0.6137729543141995,-0.2670036492189419,-0.9096563743669759,0.17247417818093458,-0.07194669637226078,0.040302513391735934,0.061906453860694564,-0.19497441889383482,-0.8221988482510404,-0.4856181880819119,-0.2305265916398541,2.561706509498072,-0.517105681083508,0.37776945086256836,-0.27845646931829043,-0.6136262855221057,-0.4019425851904668,1.6779771335954043,-0.4099218671858665,-0.08602139992103093,-0.03482180209615227,-1.0292927513264525,1.0157336708482156,-0.43815427287506853,0.14782722509273669,0.0669803400712958,-0.7204801884984869,-0.06044479497699393,1.2190523801748292,0.10952154824971258,0.5833148451593322,-0.5114489335071735,-0.06766589214255453,0.6752634480305744,-0.4165885873556378,0.47694316303740386,1.3248888421344598,-0.8859960529555155,1.3072762729445448,-0.17642590176490797,-0.05159369265145811,0.6102560727940224,-0.1797751873896671
51197,Wythe,Virginia,-0.2369010145724447,-0.9196868279456529,0.6763661531899885,0.5104474224108987,-0.5381548995325819,0.6183928799589028,-0.4527100846095545,-0.32156396828641487,-0.4097696330922945,-0.503123132157041,-0.602190237399569,-0.2920824510407248,-0.49278224301677215,-0.43536966083223116,-0.32468798530347687,-0.7857716767908544,-1.3118085987566697,-0.9760648322914418,-1.3415377993684416,-0.16664788962921892,-0.20672401193543327,-0.1761199938049662,-0.07620691659540665,-0.763354598866877,2.0890235766090424,-0.4850940368675328,0.9785616872243511,-0.500268572576356,1.5048140693771865,-0.396305062159459,-0.6204061108954331,-0.39496109339085556,-0.1658005452754763,-0.4040983768717944,-0.08602139992103093,-0.1784385029512331,0.19363302427995926,-0.1112163119919711,-0.39390704223852574,0.11596015004012696,-0.0283659228839948,-0.8024475225941413,-0.14043587894057283,0.32677202768593316,-0.38485347783673163,-0.07072769204834312,0.09907214159431747,-0.1371072796123466,0.039524190113568516,-0.30391205821756767,-0.38192996252919614,0.1252848061763878,-0.29066115429087425,-0.0535356401590872,-0.22746296999612695,-0.05797703785006443,1.1623016386828404,0.48709593356108394
51199,York,Virginia,-0.12093281470134451,0.16127761073224944,0.9593572773662732,-0.626358737044813,-0.43423049522350565,-0.4793524345865486,0.33795270037238007,-0.22638034874659532,2.065517200543489,1.0532177750466787,-0.20745870882309916,-1.6171408353551584,2.458309647501328,-0.9451987358756418,-0.9667713702043169,0.03770605038966544,0.28795817280754105,-0.13214924031756195,0.9218718257124565,0.007117699682039668,0.3128419495205005,0.4071705270587445,0.9408602134457617,-0.7678711137962032,-0.79470954561268,-0.49639323643675126,-0.6654497013688244,-0.11672559562436904,0.9413278498331602,-0.42810610837082136,0.07489250686856534,0.0715970407798144,-0.22787800475254488,3.9870506927663656,-0.08602139992103093,0.4917601209610245,-1.1156594185135702,0.8723584282886326,-0.5794669110086389,0.5939662758292663,0.7661862684100947,0.7221448915850299,0.7166114492406263,0.07869408215090387,-0.253865223061691,0.6407520084835187,-0.1471884601272921,0.7045223365215334,0.14194190946365592,-0.33976368112513544,-0.8113665253124961,-1.5541608441649128,0.007006295041446424,-1.6865099358834457,-0.1479222512639375,-0.004612110318599388,-1.1579654236074344,-0.9451430114348384
51510,Alexandria City,Virginia,0.14602014726074863,-0.6416924105697118,4.53344087179624,-1.6665545002779727,-0.8197664585356584,-1.0760513623587857,0.916233431200143,-0.22413150192143852,2.140776526891403,0.4043506005638473,0.49119612455225836,-1.0148415697576887,3.217087321435713,-0.5334137137251949,-1.3234843618158942,3.496238941744501,1.4003200757155054,0.3066833593127967,0.38782123982135347,6.868150416308428,9.072131020259079,6.003233172110247,2.465428333191996,-0.8197652114598644,-0.828311840919689,-0.5209094907442179,-0.6745070876707062,-0.6301830304019557,-0.49459468662285594,-0.4524570103898962,-0.5438226079332324,-0.36866494490492185,-0.11762797823857059,-0.2671280063294207,-0.08602139992103093,6.904136713172804,-1.1819601950848977,-1.8316163065218696,-0.7283973406166595,0.22749491272425992,0.4589594211097136,0.5909971570319834,0.39664711338631226,0.13871293994163694,-0.11020068556648506,0.0812028690027316,-0.23440575657036217,0.39620257615565607,0.0026787910790856432,3.419535063754115,-0.8113665253124961,-2.0340024585481418,0.007006295041446424,-1.4143475532627192,-0.03714542439903641,2.0780997399814742,-1.6097541011404222,-0.5608443993615245
51520,Bristol City,Virginia,-0.27181799807742646,-0.583927263139608,0.39806766714511194,0.3397161789295969,-1.2816005231131677,0.36300300805511165,-0.17651165979376376,-0.27911128463800544,-0.25575647202884344,-0.3601051500369887,-0.5233892619429181,1.2566870890670543,-1.2385864249687435,-0.47458728198941663,-0.1820027886588462,1.3836689165610458,0.5758496571080503,-0.21951649312867394,0.5516986506370196,2.7437487961492653,3.7666105188135295,5.751844062599838,6.109083369052024,-0.8221988482510404,-0.20668791503762113,-0.5097891561033858,0.02829450541841946,-0.6175777090658738,-0.594379353213381,-0.451767190234485,-0.6104910694210814,-0.4062617303182623,-0.262701360571025,-0.3953357295881519,-0.08602139992103093,5.350219963556691,-0.9030810461705001,-1.4318715165393174,-0.7301919522934361,0.426664131803068,0.34242509971991364,-0.24506965074369283,0.2823741362954857,0.9483006439188565,-0.14400410615359238,0.6055485858009527,0.5428542676134686,0.26565276771244734,0.7377132769025788,-0.7085232310315469,0.04750660025410388,0.36520561336800217,-0.588328603623195,1.3072762729445448,-0.2895234460704659,0.19658604406375108,1.0178433731832401,0.3466170291477295
51530,Buena Vista City,Virginia,-0.30193763055228234,0.9928845179365491,-1.3874859920248621,-0.22373284932656973,-1.5088061234574732,0.3777964081139882,-0.3016923325266566,-0.14642973370562531,-0.30437472609444816,1.4527224738589528,-0.5024907278262233,0.46509376856752255,-0.7530071536269815,-0.7687194406683074,-0.8954287718820013,0.44605396925220897,2.038481058273229,2.0460476553554585,1.7245116954943205,0.9970211645254256,2.267918821740166,4.532091325201483,2.12230257971408,-0.8221988482510404,-0.08202522613472614,-0.4654077280032784,0.40418100525494066,-0.48116582066192165,1.284716999289169,-0.31018274953258496,-0.6268783757608254,-0.4062617303182623,-0.262701360571025,-0.33920830409699,-0.08602139992103093,3.027697232778004,-0.8466730759489888,-0.4840031259801272,-0.73490560039053,0.21156137519795506,0.28945495363364104,-0.08113498255238405,0.1338192660774107,0.8055891376164471,-0.1271023958600387,0.05711631664097605,0.2760719490817244,0.16843482525473844,0.42608863083127624,0.3052054144631292,0.9063797258207039,1.0849680349428452,-0.8859960529555155,0.4907891250823656,-0.34832743154259277,0.12899173337401718,1.2868919840383373,1.4462277636936403
